Zip Code,Official USPS city name,Official USPS State Code,Official State Name,Primary Official County Name,Official County Name
917,San Juan,PR,Puerto Rico,San Juan,San Juan
960,Bayamon,PR,Puerto Rico,Bayamón,Bayamón
976,Trujillo Alto,PR,Puerto Rico,Trujillo Alto,"Trujillo Alto,Carolina,San Juan"
1039,Haydenville,MA,Massachusetts,Hampshire,"Hampshire,Franklin"
1053,Leeds,MA,Massachusetts,Hampshire,Hampshire
1095,Wilbraham,MA,Massachusetts,Hampden,Hampden
1107,Springfield,MA,Massachusetts,Hampden,Hampden
1225,Cheshire,MA,Massachusetts,Berkshire,Berkshire
1438,East Templeton,MA,Massachusetts,Worcester,Worcester
1730,Bedford,MA,Massachusetts,Middlesex,Middlesex
1845,North Andover,MA,Massachusetts,Essex,Essex
1867,Reading,MA,Massachusetts,Middlesex,Middlesex
2053,Medway,MA,Massachusetts,Norfolk,Norfolk
2141,Cambridge,MA,Massachusetts,Middlesex,Middlesex
2445,Brookline,MA,Massachusetts,Norfolk,Norfolk
2482,Wellesley,MA,Massachusetts,Norfolk,Norfolk
2536,East Falmouth,MA,Massachusetts,Barnstable,Barnstable
2539,Edgartown,MA,Massachusetts,Dukes,Dukes
2649,Mashpee,MA,Massachusetts,Barnstable,Barnstable
2865,Lincoln,RI,Rhode Island,Providence,Providence
2876,Slatersville,RI,Rhode Island,Providence,Providence
2893,West Warwick,RI,Rhode Island,Kent,Kent
2894,Wood River Junction,RI,Rhode Island,Washington,Washington
3086,Wilton,NH,New Hampshire,Hillsborough,Hillsborough
3276,Tilton,NH,New Hampshire,Merrimack,"Merrimack,Belknap"
3301,Concord,NH,New Hampshire,Merrimack,Merrimack
3455,Marlborough,NH,New Hampshire,Cheshire,Cheshire
3603,Charlestown,NH,New Hampshire,Sullivan,Sullivan
3830,East Wakefield,NH,New Hampshire,Carroll,Carroll
3869,Rollinsford,NH,New Hampshire,Strafford,Strafford
4003,Bailey Island,ME,Maine,Cumberland,Cumberland
4019,Cliff Island,ME,Maine,Cumberland,Cumberland
4047,Parsonsfield,ME,Maine,York,York
4064,Old Orchard Beach,ME,Maine,York,York
4093,Buxton,ME,Maine,York,York
4220,Buckfield,ME,Maine,Oxford,Oxford
4231,Stoneham,ME,Maine,Oxford,Oxford
4267,North Waterford,ME,Maine,Oxford,Oxford
4271,Paris,ME,Maine,Oxford,Oxford
4347,Hallowell,ME,Maine,Kennebec,Kennebec
4410,Bradford,ME,Maine,Penobscot,Penobscot
4421,Castine,ME,Maine,Hancock,Hancock
4457,Lincoln,ME,Maine,Penobscot,Penobscot
4543,Damariscotta,ME,Maine,Lincoln,Lincoln
4573,Walpole,ME,Maine,Lincoln,Lincoln
4735,Bridgewater,ME,Maine,Aroostook,Aroostook
4781,Wallagrass,ME,Maine,Aroostook,Aroostook
4862,Union,ME,Maine,Knox,Knox
4957,Norridgewock,ME,Maine,Somerset,Somerset
4985,West Forks,ME,Maine,Somerset,Somerset
5070,South Strafford,VT,Vermont,Orange,Orange
5350,Readsboro,VT,Vermont,Bennington,Bennington
5464,Jeffersonville,VT,Vermont,Lamoille,"Lamoille,Franklin"
5476,Richford,VT,Vermont,Franklin,Franklin
5487,Starksboro,VT,Vermont,Addison,"Addison,Chittenden"
5847,Lowell,VT,Vermont,Orleans,Orleans
5868,Troy,VT,Vermont,Orleans,Orleans
5904,Gilman,VT,Vermont,Essex,Essex
6039,Lakeville,CT,Connecticut,Litchfield,Litchfield
6071,Somers,CT,Connecticut,Tolland,Tolland
6455,Middlefield,CT,Connecticut,Middlesex,Middlesex
6754,Cornwall Bridge,CT,Connecticut,Litchfield,Litchfield
6824,Fairfield,CT,Connecticut,Fairfield,Fairfield
6854,Norwalk,CT,Connecticut,Fairfield,Fairfield
6883,Weston,CT,Connecticut,Fairfield,Fairfield
6905,Stamford,CT,Connecticut,Fairfield,Fairfield
7076,Scotch Plains,NJ,New Jersey,Union,Union
7302,Jersey City,NJ,New Jersey,Hudson,Hudson
7407,Elmwood Park,NJ,New Jersey,Bergen,Bergen
7440,Pequannock,NJ,New Jersey,Morris,Morris
7630,Emerson,NJ,New Jersey,Bergen,Bergen
7751,Morganville,NJ,New Jersey,Monmouth,Monmouth
7939,Lyons,NJ,New Jersey,Somerset,Somerset
8012,Blackwood,NJ,New Jersey,Camden,"Camden,Gloucester"
8042,Juliustown,NJ,New Jersey,Burlington,Burlington
8066,Paulsboro,NJ,New Jersey,Gloucester,Gloucester
8081,Sicklerville,NJ,New Jersey,Camden,"Camden,Gloucester"
8202,Avalon,NJ,New Jersey,Cape May,Cape May
8312,Clayton,NJ,New Jersey,Gloucester,Gloucester
8512,Cranbury,NJ,New Jersey,Mercer,"Mercer,Middlesex"
8535,Millstone Township,NJ,New Jersey,Monmouth,Monmouth
8609,Trenton,NJ,New Jersey,Mercer,Mercer
8618,Trenton,NJ,New Jersey,Mercer,Mercer
8628,Trenton,NJ,New Jersey,Mercer,Mercer
8757,Toms River,NJ,New Jersey,Ocean,Ocean
8807,Bridgewater,NJ,New Jersey,Somerset,Somerset
8809,Clinton,NJ,New Jersey,Hunterdon,Hunterdon
8828,Helmetta,NJ,New Jersey,Middlesex,Middlesex
8835,Manville,NJ,New Jersey,Somerset,Somerset
8867,Pittstown,NJ,New Jersey,Hunterdon,Hunterdon
8880,South Bound Brook,NJ,New Jersey,Somerset,Somerset
10010,New York,NY,New York,New York,New York
10030,New York,NY,New York,New York,New York
10034,New York,NY,New York,New York,New York
10103,New York,NY,New York,New York,New York
10475,Bronx,NY,New York,Bronx,Bronx
10704,Yonkers,NY,New York,Westchester,Westchester
10913,Blauvelt,NY,New York,Rockland,Rockland
10919,Circleville,NY,New York,Orange,Orange
10968,Piermont,NY,New York,Rockland,Rockland
10985,Thompson Ridge,NY,New York,Orange,Orange
11208,Brooklyn,NY,New York,Kings,Kings
11379,Middle Village,NY,New York,Queens,Queens
11428,Queens Village,NY,New York,Queens,Queens
11501,Mineola,NY,New York,Nassau,Nassau
11509,Atlantic Beach,NY,New York,Nassau,Nassau
11749,Islandia,NY,New York,Suffolk,Suffolk
11756,Levittown,NY,New York,Nassau,Nassau
11770,Ocean Beach,NY,New York,Suffolk,Suffolk
11949,Manorville,NY,New York,Suffolk,Suffolk
11959,Quogue,NY,New York,Suffolk,Suffolk
11960,Remsenburg,NY,New York,Suffolk,Suffolk
12134,Northville,NY,New York,Fulton,"Fulton,Saratoga,Hamilton"
12143,Ravena,NY,New York,Albany,"Albany,Greene"
12186,Voorheesville,NY,New York,Albany,Albany
12190,Wells,NY,New York,Hamilton,Hamilton
12433,Glenford,NY,New York,Ulster,Ulster
12458,Napanoch,NY,New York,Ulster,"Ulster,Sullivan"
12461,Olivebridge,NY,New York,Ulster,Ulster
12507,Barrytown,NY,New York,Dutchess,Dutchess
12513,Claverack,NY,New York,Columbia,Columbia
12542,Marlboro,NY,New York,Ulster,"Ulster,Orange"
12575,Rock Tavern,NY,New York,Orange,Orange
12603,Poughkeepsie,NY,New York,Dutchess,Dutchess
12747,Hurleyville,NY,New York,Sullivan,Sullivan
12814,Bolton Landing,NY,New York,Warren,Warren
12843,Johnsburg,NY,New York,Warren,Warren
12862,Riparius,NY,New York,Warren,Warren
12865,Salem,NY,New York,Washington,Washington
12866,Saratoga Springs,NY,New York,Saratoga,Saratoga
12981,Saranac,NY,New York,Clinton,"Clinton,Franklin"
13365,Little Falls,NY,New York,Herkimer,Herkimer
13420,Old Forge,NY,New York,Herkimer,Herkimer
13478,Verona,NY,New York,Oneida,Oneida
13619,Carthage,NY,New York,Jefferson,"Jefferson,Lewis"
13731,Andes,NY,New York,Delaware,Delaware
13760,Endicott,NY,New York,Broome,"Broome,Tioga"
13786,Harpersfield,NY,New York,Delaware,Delaware
13804,Masonville,NY,New York,Delaware,Delaware
13863,Willet,NY,New York,Cortland,Cortland
14013,Basom,NY,New York,Genesee,"Genesee,Erie"
14136,Silver Creek,NY,New York,Chautauqua,Chautauqua
14173,Yorkshire,NY,New York,Cattaraugus,Cattaraugus
14227,Buffalo,NY,New York,Erie,Erie
14304,Niagara Falls,NY,New York,Niagara,Niagara
14420,Brockport,NY,New York,Monroe,"Monroe,Orleans"
14550,Silver Springs,NY,New York,Wyoming,Wyoming
14619,Rochester,NY,New York,Monroe,Monroe
14772,Randolph,NY,New York,Cattaraugus,Cattaraugus
15047,Greenock,PA,Pennsylvania,Allegheny,Allegheny
15066,New Brighton,PA,Pennsylvania,Beaver,Beaver
15072,Pricedale,PA,Pennsylvania,Westmoreland,Westmoreland
15106,Carnegie,PA,Pennsylvania,Allegheny,Allegheny
15110,Duquesne,PA,Pennsylvania,Allegheny,Allegheny
15456,Lemont Furnace,PA,Pennsylvania,Fayette,Fayette
15476,Ronco,PA,Pennsylvania,Fayette,Fayette
15483,Stockdale,PA,Pennsylvania,Washington,Washington
15534,Buffalo Mills,PA,Pennsylvania,Bedford,"Bedford,Somerset"
15542,Garrett,PA,Pennsylvania,Somerset,Somerset
15544,Gray,PA,Pennsylvania,Somerset,Somerset
15656,Leechburg,PA,Pennsylvania,Westmoreland,"Westmoreland,Armstrong"
15724,Cherry Tree,PA,Pennsylvania,Indiana,"Indiana,Clearfield,Cambria"
15736,Elderton,PA,Pennsylvania,Armstrong,Armstrong
15764,Oliveburg,PA,Pennsylvania,Jefferson,Jefferson
15931,Ebensburg,PA,Pennsylvania,Cambria,Cambria
15945,Parkhill,PA,Pennsylvania,Cambria,Cambria
16030,Eau Claire,PA,Pennsylvania,Butler,Butler
16036,Foxburg,PA,Pennsylvania,Clarion,Clarion
16113,Clark,PA,Pennsylvania,Mercer,Mercer
16114,Clarks Mills,PA,Pennsylvania,Mercer,Mercer
16230,Hawthorn,PA,Pennsylvania,Clarion,Clarion
16352,Tiona,PA,Pennsylvania,Warren,Warren
16364,Venus,PA,Pennsylvania,Venango,"Venango,Clarion"
16405,Columbus,PA,Pennsylvania,Warren,Warren
16406,Conneautville,PA,Pennsylvania,Crawford,Crawford
16441,Waterford,PA,Pennsylvania,Erie,"Erie,Crawford"
16624,Chest Springs,PA,Pennsylvania,Cambria,Cambria
16635,Duncansville,PA,Pennsylvania,Blair,Blair
16725,Custer City,PA,Pennsylvania,McKean,McKean
16803,State College,PA,Pennsylvania,Centre,Centre
16858,Morrisdale,PA,Pennsylvania,Clearfield,Clearfield
16874,Snow Shoe,PA,Pennsylvania,Centre,Centre
16937,Mills,PA,Pennsylvania,Potter,Potter
17049,McAlisterville,PA,Pennsylvania,Juniata,Juniata
17070,New Cumberland,PA,Pennsylvania,Cumberland,"Cumberland,York"
17074,Newport,PA,Pennsylvania,Perry,Perry
17077,Ono,PA,Pennsylvania,Lebanon,Lebanon
17220,Dry Run,PA,Pennsylvania,Franklin,Franklin
17271,Willow Hill,PA,Pennsylvania,Franklin,Franklin
17320,Fairfield,PA,Pennsylvania,Adams,Adams
17321,Fawn Grove,PA,Pennsylvania,York,York
17584,Willow Street,PA,Pennsylvania,Lancaster,Lancaster
17744,Linden,PA,Pennsylvania,Lycoming,Lycoming
17847,Milton,PA,Pennsylvania,Northumberland,"Northumberland,Montour"
17881,Trevorton,PA,Pennsylvania,Northumberland,Northumberland
17961,Orwigsburg,PA,Pennsylvania,Schuylkill,Schuylkill
17972,Schuylkill Haven,PA,Pennsylvania,Schuylkill,Schuylkill
17980,Tower City,PA,Pennsylvania,Schuylkill,"Schuylkill,Dauphin"
17982,Tuscarora,PA,Pennsylvania,Schuylkill,Schuylkill
18330,Effort,PA,Pennsylvania,Monroe,Monroe
18342,Mountainhome,PA,Pennsylvania,Monroe,Monroe
18460,South Sterling,PA,Pennsylvania,Wayne,"Wayne,Pike"
18463,Sterling,PA,Pennsylvania,Wayne,Wayne
18653,Ransom,PA,Pennsylvania,Lackawanna,Lackawanna
18851,Warren Center,PA,Pennsylvania,Bradford,Bradford
19015,Brookhaven,PA,Pennsylvania,Delaware,Delaware
19026,Drexel Hill,PA,Pennsylvania,Delaware,Delaware
19038,Glenside,PA,Pennsylvania,Montgomery,Montgomery
19083,Havertown,PA,Pennsylvania,Delaware,"Delaware,Montgomery"
19120,Philadelphia,PA,Pennsylvania,Philadelphia,Philadelphia
19138,Philadelphia,PA,Pennsylvania,Philadelphia,Philadelphia
19154,Philadelphia,PA,Pennsylvania,Philadelphia,Philadelphia
19540,Mohnton,PA,Pennsylvania,Berks,"Berks,Lancaster"
19545,New Berlinville,PA,Pennsylvania,Berks,Berks
19717,Newark,DE,Delaware,New Castle,New Castle
20037,Washington,DC,District of Columbia,District of Columbia,District of Columbia
20057,Washington,DC,District of Columbia,District of Columbia,District of Columbia
20187,Warrenton,VA,Virginia,Fauquier,Fauquier
20260,Washington,DC,District of Columbia,District of Columbia,District of Columbia
20602,Waldorf,MD,Maryland,Charles,Charles
20609,Avenue,MD,Maryland,St. Mary's,St. Mary's
20701,Annapolis Junction,MD,Maryland,Howard,"Howard,Anne Arundel"
20711,Lothian,MD,Maryland,Anne Arundel,Anne Arundel
20751,Deale,MD,Maryland,Anne Arundel,Anne Arundel
21046,Columbia,MD,Maryland,Howard,Howard
21113,Odenton,MD,Maryland,Anne Arundel,Anne Arundel
21228,Catonsville,MD,Maryland,Baltimore,"Baltimore,Baltimore"
21230,Baltimore,MD,Maryland,Baltimore,Baltimore
21532,Frostburg,MD,Maryland,Allegany,"Allegany,Garrett"
21545,Mount Savage,MD,Maryland,Allegany,Allegany
21561,Swanton,MD,Maryland,Garrett,Garrett
21635,Galena,MD,Maryland,Kent,Kent
21671,Tilghman,MD,Maryland,Talbot,Talbot
21783,Smithsburg,MD,Maryland,Washington,"Washington,Frederick"
21838,Marion Station,MD,Maryland,Somerset,Somerset
22625,Cross Junction,VA,Virginia,Frederick,Frederick
22722,Haywood,VA,Virginia,Madison,Madison
22821,Dayton,VA,Virginia,Rockingham,Rockingham
58757,Mandaree,ND,North Dakota,McKenzie,"McKenzie,Dunn"
58758,Martin,ND,North Dakota,Sheridan,"Sheridan,Pierce,Wells"
58772,Portal,ND,North Dakota,Burke,Burke
59201,Wolf Point,MT,Montana,Roosevelt,"Roosevelt,McCone,Valley"
59315,Bloomfield,MT,Montana,Dawson,Dawson
59416,Brady,MT,Montana,Pondera,"Pondera,Chouteau"
59469,Raynesford,MT,Montana,Judith Basin,Judith Basin
59710,Alder,MT,Montana,Madison,Madison
59732,Glen,MT,Montana,Beaverhead,"Beaverhead,Madison"
59748,Ramsay,MT,Montana,Silver Bow,Silver Bow
59846,Huson,MT,Montana,Missoula,Missoula
60010,Barrington,IL,Illinois,Lake,"Lake,Cook,McHenry,Kane"
60020,Fox Lake,IL,Illinois,Lake,Lake
60029,Golf,IL,Illinois,Cook,Cook
60050,Mchenry,IL,Illinois,McHenry,"McHenry,Lake"
60090,Wheeling,IL,Illinois,Cook,Cook
60185,West Chicago,IL,Illinois,DuPage,"DuPage,Kane"
60415,Chicago Ridge,IL,Illinois,Cook,Cook
60426,Harvey,IL,Illinois,Cook,Cook
60457,Hickory Hills,IL,Illinois,Cook,Cook
60502,Aurora,IL,Illinois,DuPage,"DuPage,Kane"
60541,Newark,IL,Illinois,Kendall,"Kendall,Grundy,LaSalle"
60550,Shabbona,IL,Illinois,DeKalb,DeKalb
60559,Westmont,IL,Illinois,DuPage,DuPage
60610,Chicago,IL,Illinois,Cook,Cook
60624,Chicago,IL,Illinois,Cook,Cook
60707,Elmwood Park,IL,Illinois,Cook,Cook
60911,Ashkum,IL,Illinois,Iroquois,Iroquois
60973,Wellington,IL,Illinois,Iroquois,Iroquois
61001,Apple River,IL,Illinois,Jo Daviess,Jo Daviess
61006,Ashton,IL,Illinois,Lee,"Lee,Ogle"
61262,Lynn Center,IL,Illinois,Henry,"Henry,Mercer"
61278,Rapids City,IL,Illinois,Rock Island,Rock Island
61340,Mark,IL,Illinois,Putnam,Putnam
61344,Mineral,IL,Illinois,Bureau,"Bureau,Henry"
61364,Streator,IL,Illinois,LaSalle,"LaSalle,Livingston"
61440,Industry,IL,Illinois,McDonough,"McDonough,Schuyler"
61442,Keithsburg,IL,Illinois,Mercer,"Mercer,Henderson"
61485,Victoria,IL,Illinois,Knox,Knox
61530,Eureka,IL,Illinois,Woodford,"Woodford,Tazewell"
61610,Creve Coeur,IL,Illinois,Tazewell,Tazewell
61737,Ellsworth,IL,Illinois,McLean,McLean
62015,Butler,IL,Illinois,Montgomery,Montgomery
62048,Hartford,IL,Illinois,Madison,Madison
62054,Kane,IL,Illinois,Greene,"Greene,Jersey"
62217,Baldwin,IL,Illinois,Randolph,Randolph
62243,Freeburg,IL,Illinois,St. Clair,St. Clair
62245,Germantown,IL,Illinois,Clinton,Clinton
62246,Greenville,IL,Illinois,Bond,Bond
62273,Pierron,IL,Illinois,Bond,Bond
62288,Steeleville,IL,Illinois,Randolph,Randolph
62321,Carthage,IL,Illinois,Hancock,Hancock
62334,Elvaston,IL,Illinois,Hancock,Hancock
62347,Liberty,IL,Illinois,Adams,Adams
62449,Oblong,IL,Illinois,Crawford,"Crawford,Jasper,Clark"
62452,Parkersburg,IL,Illinois,Richland,Richland
62531,Edinburg,IL,Illinois,Christian,Christian
62536,Glenarm,IL,Illinois,Sangamon,Sangamon
62558,Pawnee,IL,Illinois,Sangamon,"Sangamon,Christian,Montgomery"
62618,Beardstown,IL,Illinois,Cass,Cass
62812,Benton,IL,Illinois,Franklin,Franklin
62868,Noble,IL,Illinois,Richland,"Richland,Clay,Wayne"
62897,Whittington,IL,Illinois,Franklin,Franklin
62933,Energy,IL,Illinois,Williamson,Williamson
62941,Grand Chain,IL,Illinois,Pulaski,"Pulaski,Massac"
62995,Vienna,IL,Illinois,Johnson,Johnson
63019,Crystal City,MO,Missouri,Jefferson,Jefferson
63026,Fenton,MO,Missouri,St. Louis,"St. Louis,Jefferson"
63048,Herculaneum,MO,Missouri,Jefferson,Jefferson
63367,Lake Saint Louis,MO,Missouri,St. Charles,St. Charles
63446,Knox City,MO,Missouri,Knox,"Knox,Lewis"
63450,Lentner,MO,Missouri,Shelby,"Shelby,Monroe"
63469,Shelbyville,MO,Missouri,Shelby,"Shelby,Knox"
63551,Livonia,MO,Missouri,Putnam,Putnam
63623,Belleview,MO,Missouri,Iron,Iron
63638,Ellington,MO,Missouri,Reynolds,"Reynolds,Shannon"
63655,Marquand,MO,Missouri,Madison,"Madison,Bollinger,Wayne"
63745,Dutchtown,MO,Missouri,Cape Girardeau,Cape Girardeau
63820,Anniston,MO,Missouri,Mississippi,Mississippi
63848,Gideon,MO,Missouri,New Madrid,"New Madrid,Pemiscot"
63867,Matthews,MO,Missouri,New Madrid,New Madrid
63937,Ellsinore,MO,Missouri,Carter,"Carter,Butler,Wayne"
64067,Lexington,MO,Missouri,Lafayette,Lafayette
64079,Platte City,MO,Missouri,Platte,Platte
64156,Kansas City,MO,Missouri,Clay,Clay
64725,Archie,MO,Missouri,Cass,"Cass,Bates"
64767,Milo,MO,Missouri,Vernon,Vernon
64776,Osceola,MO,Missouri,St. Clair,"St. Clair,Benton"
64788,Urich,MO,Missouri,Henry,"Henry,Bates"
64836,Carthage,MO,Missouri,Jasper,Jasper
65041,Hermann,MO,Missouri,Gasconade,"Gasconade,Montgomery,Warren"
65049,Lake Ozark,MO,Missouri,Camden,"Camden,Miller"
65067,Portland,MO,Missouri,Callaway,Callaway
65230,Armstrong,MO,Missouri,Howard,"Howard,Randolph"
65276,Pilot Grove,MO,Missouri,Cooper,Cooper
65279,Rocheport,MO,Missouri,Boone,"Boone,Howard"
65325,Cole Camp,MO,Missouri,Benton,Benton
65457,Devils Elbow,MO,Missouri,Pulaski,Pulaski
65470,Falcon,MO,Missouri,Laclede,"Laclede,Wright"
65559,Saint James,MO,Missouri,Phelps,"Phelps,Maries,Gasconade,Crawford"
65604,Ash Grove,MO,Missouri,Greene,"Greene,Lawrence,Dade"
65619,Brookline,MO,Missouri,Greene,"Greene,Christian"
65632,Conway,MO,Missouri,Laclede,"Laclede,Webster,Dallas"
65640,Dunnegan,MO,Missouri,Polk,"Polk,Cedar"
65778,Myrtle,MO,Missouri,Oregon,Oregon
65783,Windyville,MO,Missouri,Dallas,Dallas
66007,Basehor,KS,Kansas,Leavenworth,Leavenworth
66008,Bendena,KS,Kansas,Doniphan,Doniphan
66080,Richmond,KS,Kansas,Franklin,"Franklin,Anderson"
66111,Kansas City,KS,Kansas,Wyandotte,Wyandotte
66423,Eskridge,KS,Kansas,Wabaunsee,Wabaunsee
66520,Olsburg,KS,Kansas,Pottawatomie,Pottawatomie
66712,Arma,KS,Kansas,Crawford,Crawford
66716,Bronson,KS,Kansas,Bourbon,"Bourbon,Allen"
66762,Pittsburg,KS,Kansas,Crawford,"Crawford,Cherokee"
66775,Stark,KS,Kansas,Neosho,Neosho
66777,Toronto,KS,Kansas,Woodson,"Woodson,Greenwood,Wilson"
67060,Haysville,KS,Kansas,Sedgwick,Sedgwick
67067,Kechi,KS,Kansas,Sedgwick,Sedgwick
67230,Wichita,KS,Kansas,Sedgwick,Sedgwick
67330,Altamont,KS,Kansas,Labette,Labette
67333,Caney,KS,Kansas,Montgomery,Montgomery
67418,Barnard,KS,Kansas,Lincoln,"Lincoln,Mitchell"
67437,Downs,KS,Kansas,Osborne,"Osborne,Smith"
67449,Herington,KS,Kansas,Dickinson,"Dickinson,Morris,Marion"
67451,Hope,KS,Kansas,Dickinson,Dickinson
67516,Bazine,KS,Kansas,Ness,Ness
67523,Burdett,KS,Kansas,Pawnee,"Pawnee,Hodgeman"
67601,Hays,KS,Kansas,Ellis,Ellis
67637,Ellis,KS,Kansas,Ellis,"Ellis,Trego"
67640,Gorham,KS,Kansas,Russell,"Russell,Ellis"
67654,Norton,KS,Kansas,Norton,Norton
67737,Grainfield,KS,Kansas,Gove,"Gove,Sheridan"
67869,Plains,KS,Kansas,Meade,"Meade,Seward"
67901,Liberal,KS,Kansas,Seward,"Seward,Stevens"
68007,Bennington,NE,Nebraska,Douglas,"Douglas,Washington"
68010,Boys Town,NE,Nebraska,Douglas,Douglas
68023,Fort Calhoun,NE,Nebraska,Washington,Washington
68124,Omaha,NE,Nebraska,Douglas,Douglas
68343,Dorchester,NE,Nebraska,Saline,"Saline,Seward"
68367,Gresham,NE,Nebraska,York,"York,Seward,Polk"
68379,Julian,NE,Nebraska,Nemaha,Nemaha
68381,Liberty,NE,Nebraska,Gage,"Gage,Pawnee"
68440,Steele City,NE,Nebraska,Jefferson,Jefferson
68441,Steinauer,NE,Nebraska,Pawnee,Pawnee
68446,Syracuse,NE,Nebraska,Otoe,Otoe
68461,Walton,NE,Nebraska,Lancaster,Lancaster
68526,Lincoln,NE,Nebraska,Lancaster,Lancaster
68633,Dodge,NE,Nebraska,Dodge,"Dodge,Cuming,Colfax"
68652,Petersburg,NE,Nebraska,Boone,Boone
68717,Belden,NE,Nebraska,Cedar,Cedar
68730,Crofton,NE,Nebraska,Knox,"Knox,Cedar"
68870,Riverdale,NE,Nebraska,Buffalo,Buffalo
68936,Edison,NE,Nebraska,Furnas,"Furnas,Gosper"
68949,Holdrege,NE,Nebraska,Phelps,"Phelps,Harlan"
68982,Wilcox,NE,Nebraska,Kearney,"Kearney,Franklin,Harlan,Phelps"
69038,Maywood,NE,Nebraska,Frontier,"Frontier,Hayes"
69039,Moorefield,NE,Nebraska,Frontier,"Frontier,Lincoln"
69153,Ogallala,NE,Nebraska,Keith,Keith
69340,Ellsworth,NE,Nebraska,Sheridan,Sheridan
70031,Ama,LA,Louisiana,St. Charles,St. Charles
70086,Saint James,LA,Louisiana,St. James,St. James
70343,Bourg,LA,Louisiana,Terrebonne,"Terrebonne,Lafourche"
70520,Carencro,LA,Louisiana,Lafayette,"Lafayette,St. Landry"
70533,Erath,LA,Louisiana,Vermilion,"Vermilion,Iberia"
70558,Milton,LA,Louisiana,Lafayette,Lafayette
70634,Deridder,LA,Louisiana,Beauregard,"Beauregard,Vernon"
70658,Reeves,LA,Louisiana,Allen,Allen
70787,Weyanoke,LA,Louisiana,West Feliciana,West Feliciana
71003,Athens,LA,Louisiana,Claiborne,Claiborne
71031,Goldonna,LA,Louisiana,Natchitoches,"Natchitoches,Winn"
71063,Pelican,LA,Louisiana,De Soto,De Soto
71333,Evergreen,LA,Louisiana,Avoyelles,Avoyelles
71362,Plaucheville,LA,Louisiana,Avoyelles,"Avoyelles,St. Landry"
71424,Elmer,LA,Louisiana,Rapides,Rapides
71640,Eudora,AR,Arkansas,Chicot,Chicot
71832,De Queen,AR,Arkansas,Sevier,Sevier
72024,Carlisle,AR,Arkansas,Lonoke,"Lonoke,Prairie"
72068,Higginson,AR,Arkansas,White,White
72134,Roe,AR,Arkansas,Monroe,Monroe
72366,Marvell,AR,Arkansas,Phillips,"Phillips,Monroe"
72386,Tyronza,AR,Arkansas,Poinsett,"Poinsett,Mississippi,Crittenden"
72454,Piggott,AR,Arkansas,Clay,Clay
72467,State University,AR,Arkansas,Craighead,Craighead
72718,Cave Springs,AR,Arkansas,Benton,Benton
72933,Charleston,AR,Arkansas,Franklin,"Franklin,Sebastian,Logan"
72938,Hartford,AR,Arkansas,Sebastian,Sebastian
73018,Chickasha,OK,Oklahoma,Grady,Grady
73058,Meridian,OK,Oklahoma,Logan,Logan
73074,Paoli,OK,Oklahoma,Garvin,"Garvin,McClain"
73093,Washington,OK,Oklahoma,McClain,McClain
73102,Oklahoma City,OK,Oklahoma,Oklahoma,Oklahoma
73130,Oklahoma City,OK,Oklahoma,Oklahoma,Oklahoma
73450,Milburn,OK,Oklahoma,Johnston,Johnston
73556,Martha,OK,Oklahoma,Jackson,Jackson
73559,Mountain Park,OK,Oklahoma,Kiowa,"Kiowa,Comanche"
73650,Hammon,OK,Oklahoma,Roger Mills,"Roger Mills,Custer"
73663,Seiling,OK,Oklahoma,Dewey,"Dewey,Major"
73669,Thomas,OK,Oklahoma,Custer,"Custer,Blaine"
73757,Lucien,OK,Oklahoma,Noble,"Noble,Garfield"
74046,Milfay,OK,Oklahoma,Creek,Creek
74117,Tulsa,OK,Oklahoma,Tulsa,Tulsa
74129,Tulsa,OK,Oklahoma,Tulsa,Tulsa
74131,Tulsa,OK,Oklahoma,Creek,"Creek,Tulsa"
74133,Tulsa,OK,Oklahoma,Tulsa,Tulsa
74136,Tulsa,OK,Oklahoma,Tulsa,Tulsa
74146,Tulsa,OK,Oklahoma,Tulsa,Tulsa
74342,Eucha,OK,Oklahoma,Delaware,Delaware
74451,Park Hill,OK,Oklahoma,Cherokee,Cherokee
74469,Warner,OK,Oklahoma,Muskogee,"Muskogee,McIntosh"
74528,Blanco,OK,Oklahoma,Pittsburg,Pittsburg
74533,Caney,OK,Oklahoma,Atoka,Atoka
74577,Whitesboro,OK,Oklahoma,Le Flore,Le Flore
74636,Deer Creek,OK,Oklahoma,Grant,Grant
